Mode,Indicator,Date,Current,Week Number,Year
Aviation,U.S. Domestic Commercial Flights (Departures),08/14/2020 12:00:00 AM,17679,33,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/15/2020 12:00:00 AM,15397,33,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/16/2020 12:00:00 AM,16406,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/17/2020 12:00:00 AM,16710,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/18/2020 12:00:00 AM,15725,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/19/2020 12:00:00 AM,16055,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/20/2020 12:00:00 AM,18132,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/21/2020 12:00:00 AM,17483,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/22/2020 12:00:00 AM,14992,34,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/23/2020 12:00:00 AM,16240,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/24/2020 12:00:00 AM,16586,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/25/2020 12:00:00 AM,15767,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/26/2020 12:00:00 AM,15492,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/27/2020 12:00:00 AM,17691,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/28/2020 12:00:00 AM,17483,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/29/2020 12:00:00 AM,14907,35,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/30/2020 12:00:00 AM,16089,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),08/31/2020 12:00:00 AM,16608,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/01/2020 12:00:00 AM,15634,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/02/2020 12:00:00 AM,15924,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/03/2020 12:00:00 AM,18364,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/04/2020 12:00:00 AM,17837,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/05/2020 12:00:00 AM,13864,36,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/06/2020 12:00:00 AM,13276,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/07/2020 12:00:00 AM,15366,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/08/2020 12:00:00 AM,14167,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/09/2020 12:00:00 AM,15166,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/10/2020 12:00:00 AM,16698,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/11/2020 12:00:00 AM,16257,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/12/2020 12:00:00 AM,13553,37,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/13/2020 12:00:00 AM,14729,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/14/2020 12:00:00 AM,14938,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/15/2020 12:00:00 AM,14176,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/16/2020 12:00:00 AM,15042,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/17/2020 12:00:00 AM,16652,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/18/2020 12:00:00 AM,16351,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/19/2020 12:00:00 AM,13619,38,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/20/2020 12:00:00 AM,14934,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/21/2020 12:00:00 AM,15118,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/22/2020 12:00:00 AM,14520,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/23/2020 12:00:00 AM,15376,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/24/2020 12:00:00 AM,16947,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/25/2020 12:00:00 AM,16441,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/26/2020 12:00:00 AM,13714,39,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/27/2020 12:00:00 AM,15030,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/28/2020 12:00:00 AM,15260,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/29/2020 12:00:00 AM,14783,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),09/30/2020 12:00:00 AM,15374,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/01/2020 12:00:00 AM,17488,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/02/2020 12:00:00 AM,17031,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/03/2020 12:00:00 AM,14211,40,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/04/2020 12:00:00 AM,15646,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/05/2020 12:00:00 AM,15926,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/06/2020 12:00:00 AM,14675,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/07/2020 12:00:00 AM,15240,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/08/2020 12:00:00 AM,18165,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/09/2020 12:00:00 AM,17768,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/10/2020 12:00:00 AM,14625,41,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/11/2020 12:00:00 AM,16249,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/12/2020 12:00:00 AM,16753,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/13/2020 12:00:00 AM,15100,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/14/2020 12:00:00 AM,15663,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/15/2020 12:00:00 AM,18222,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/16/2020 12:00:00 AM,17878,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/17/2020 12:00:00 AM,14732,42,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/18/2020 12:00:00 AM,16747,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/19/2020 12:00:00 AM,16697,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/20/2020 12:00:00 AM,15131,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/21/2020 12:00:00 AM,15598,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/22/2020 12:00:00 AM,18071,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/23/2020 12:00:00 AM,17755,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/24/2020 12:00:00 AM,14315,43,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/25/2020 12:00:00 AM,15611,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/26/2020 12:00:00 AM,15850,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/27/2020 12:00:00 AM,14730,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/28/2020 12:00:00 AM,15243,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/29/2020 12:00:00 AM,17407,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/30/2020 12:00:00 AM,17176,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),10/31/2020 12:00:00 AM,12219,44,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/01/2020 12:00:00 AM,15133,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/02/2020 12:00:00 AM,15904,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/03/2020 12:00:00 AM,13952,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/04/2020 12:00:00 AM,15089,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/05/2020 12:00:00 AM,18151,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/06/2020 12:00:00 AM,17764,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/07/2020 12:00:00 AM,14268,45,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/08/2020 12:00:00 AM,16695,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/09/2020 12:00:00 AM,16900,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/10/2020 12:00:00 AM,14881,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/11/2020 12:00:00 AM,15507,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/12/2020 12:00:00 AM,18515,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/13/2020 12:00:00 AM,18170,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/14/2020 12:00:00 AM,14699,46,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/15/2020 12:00:00 AM,16895,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/16/2020 12:00:00 AM,17177,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/17/2020 12:00:00 AM,14978,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/18/2020 12:00:00 AM,16071,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/19/2020 12:00:00 AM,19116,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/20/2020 12:00:00 AM,19529,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/21/2020 12:00:00 AM,17440,47,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/22/2020 12:00:00 AM,18046,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/23/2020 12:00:00 AM,17193,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/24/2020 12:00:00 AM,19997,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/25/2020 12:00:00 AM,19979,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/26/2020 12:00:00 AM,9355,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/27/2020 12:00:00 AM,15825,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/28/2020 12:00:00 AM,18482,48,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/29/2020 12:00:00 AM,19810,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),11/30/2020 12:00:00 AM,19263,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/01/2020 12:00:00 AM,17901,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/02/2020 12:00:00 AM,15779,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/03/2020 12:00:00 AM,17896,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/04/2020 12:00:00 AM,17441,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/05/2020 12:00:00 AM,13581,49,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/06/2020 12:00:00 AM,15776,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/07/2020 12:00:00 AM,16311,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/08/2020 12:00:00 AM,14914,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/09/2020 12:00:00 AM,15541,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/10/2020 12:00:00 AM,18015,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/11/2020 12:00:00 AM,17477,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/12/2020 12:00:00 AM,13625,50,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/13/2020 12:00:00 AM,15858,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/14/2020 12:00:00 AM,16421,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/15/2020 12:00:00 AM,15515,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/16/2020 12:00:00 AM,15508,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/17/2020 12:00:00 AM,18919,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/18/2020 12:00:00 AM,20713,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/19/2020 12:00:00 AM,19503,51,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/20/2020 12:00:00 AM,18771,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/21/2020 12:00:00 AM,19179,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/22/2020 12:00:00 AM,20230,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/23/2020 12:00:00 AM,20644,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/24/2020 12:00:00 AM,15039,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/25/2020 12:00:00 AM,10979,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/26/2020 12:00:00 AM,18182,52,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/27/2020 12:00:00 AM,18525,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/28/2020 12:00:00 AM,18515,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/29/2020 12:00:00 AM,19350,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/30/2020 12:00:00 AM,19876,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),12/31/2020 12:00:00 AM,14964,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),01/01/2021 12:00:00 AM,12999,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),01/02/2021 12:00:00 AM,18530,53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),01/03/2021 12:00:00 AM,19113,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/04/2021 12:00:00 AM,18435,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/05/2021 12:00:00 AM,16158,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/06/2021 12:00:00 AM,15909,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/07/2021 12:00:00 AM,17609,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/08/2021 12:00:00 AM,17123,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/09/2021 12:00:00 AM,13845,2,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/10/2021 12:00:00 AM,15428,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/11/2021 12:00:00 AM,15853,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/12/2021 12:00:00 AM,14936,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/13/2021 12:00:00 AM,15280,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/14/2021 12:00:00 AM,17726,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/15/2021 12:00:00 AM,17441,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/16/2021 12:00:00 AM,13566,3,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/17/2021 12:00:00 AM,14959,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/18/2021 12:00:00 AM,16241,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/19/2021 12:00:00 AM,14914,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/20/2021 12:00:00 AM,15281,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/21/2021 12:00:00 AM,17606,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/22/2021 12:00:00 AM,17198,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/23/2021 12:00:00 AM,13538,4,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/24/2021 12:00:00 AM,15810,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/25/2021 12:00:00 AM,15618,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/26/2021 12:00:00 AM,14501,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/27/2021 12:00:00 AM,15291,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/28/2021 12:00:00 AM,17396,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/29/2021 12:00:00 AM,17367,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/30/2021 12:00:00 AM,13556,5,2021
Aviation,U.S. Domestic Commercial Flights (Departures),01/31/2021 12:00:00 AM,15285,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/01/2021 12:00:00 AM,14339,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/02/2021 12:00:00 AM,14275,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/03/2021 12:00:00 AM,15403,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/04/2021 12:00:00 AM,17569,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/05/2021 12:00:00 AM,17406,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/06/2021 12:00:00 AM,13836,6,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/07/2021 12:00:00 AM,14962,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/08/2021 12:00:00 AM,16553,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/09/2021 12:00:00 AM,15056,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/10/2021 12:00:00 AM,15666,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/11/2021 12:00:00 AM,18244,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/12/2021 12:00:00 AM,18645,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/13/2021 12:00:00 AM,14115,7,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/14/2021 12:00:00 AM,13550,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/15/2021 12:00:00 AM,13386,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/16/2021 12:00:00 AM,12430,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/17/2021 12:00:00 AM,13534,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/18/2021 12:00:00 AM,15181,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/19/2021 12:00:00 AM,17197,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/20/2021 12:00:00 AM,14972,8,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/21/2021 12:00:00 AM,17188,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/22/2021 12:00:00 AM,17355,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/23/2021 12:00:00 AM,15987,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/24/2021 12:00:00 AM,16507,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/25/2021 12:00:00 AM,18952,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/26/2021 12:00:00 AM,18768,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/27/2021 12:00:00 AM,14923,9,2021
Aviation,U.S. Domestic Commercial Flights (Departures),02/28/2021 12:00:00 AM,17384,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/01/2021 12:00:00 AM,17500,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/02/2021 12:00:00 AM,16089,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/03/2021 12:00:00 AM,16810,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/04/2021 12:00:00 AM,20017,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/05/2021 12:00:00 AM,19724,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/06/2021 12:00:00 AM,16493,10,2021
Aviation,U.S. Domestic Commercial Flights (Departures),03/07/2021 12:00:00 AM,18895,11,2021
